gene1,gene2,corr
KNSTRN,KNSTRN,0.7280539007544671
KNSTRN,KNSTRN,0.6415911141976439
KNSTRN,KNSTRN,0.7608534362259287
KNSTRN,KNSTRN,0.6733281050112735
KNSTRN,KNSTRN,0.68398362676935
TCL1A,TCL1A,0.6448328962145063
TCL1A,TCL1A,0.6873209531489007
TCL1A,TCL1A,0.6083627039516758
TCL1A,TCL1A,0.6003804174398298
TCL1A,TCL1A,0.6266567034607208
TCL1A,TCL1A,0.6257854242992877
TCL1A,TCL1A,0.6677233068139682
TCL1A,TCL1A,0.6528612834895093
TCL1A,TCL1A,0.6583599997057092
TCL1A,TCL1A,0.6403675712754493
TCL1A,TCL1A,0.6129469325657271
TCL1A,TCL1A,0.6274631927684777
TCL1A,TCL1A,0.6602096595380551
TCL1A,TCL1A,0.6531688539761316
TCL1A,TCL1A,0.6020277200682744
TCL1A,TCL1A,0.6528232555313573
TCL1A,TCL1A,0.6818132057398275
TCL1A,TCL1A,0.6626515689298439
TCL1A,TCL1A,0.6432468662002269
TCL1A,TCL1A,0.7257772618781371
TCL1A,TCL1A,0.7228581981075097
TCL1A,TCL1A,0.6188426384647651
TCL1A,TCL1A,0.622262235031917
TCL1A,TCL1A,0.606940347805631
TCL1A,TCL1A,0.6993451252020481
TCL1A,TCL1A,0.6902490885881386
TCL1A,TCL1A,0.627440369921411
TCL1A,TCL1A,0.6633996488311688
TCL1A,TCL1A,0.6173898943250942
TCL1A,TCL1A,0.6522128265986321
TCL1A,TCL1A,0.6068959147318066
TCL1A,TCL1A,0.6009712033017551
TCL1A,TCL1A,0.613478997716067
TCL1A,TCL1A,0.6225684035512381
TCL1A,TCL1A,0.6099682545815704
TCL1A,TCL1A,0.6790387309836163
TCL1A,TCL1A,0.6613432493737071
TCL1A,TCL1A,0.6002620945610903
TCL1A,TCL1A,0.6825723459937861
TCL1A,TCL1A,0.6618689592719695
TCL1A,TCL1A,0.6822867053163053
TCL1A,TCL1A,0.6815149820855074
TCL1A,TCL1A,0.6573847695967311
TCL1A,TCL1A,0.6837807685346852
TCL1A,TCL1A,0.6093753914216989
TCL1A,TCL1A,0.6168523358127019
TCL1A,TCL1A,0.6361776092361271
TCL1A,TCL1A,0.6611593737965641
TCL1A,TCL1A,0.6796193270505626
TCL1A,TCL1A,0.6265811667980776
TCL1A,TCL1A,0.6595234578206172
TCL1A,TCL1A,0.6556273095004033
TCL1A,TCL1A,0.6629412313355898
TCL1A,TCL1A,0.6592748459044772
TCL1A,TCL1A,0.6441650164224338
TCL1A,TCL1A,0.6093300374737405
TCL1A,TCL1A,0.6077724107023021
TCL1A,TCL1A,0.6741709141657123
TCL1A,TCL1A,0.6697457110193976
TCL1A,TCL1A,0.6180488623719255
TCL1A,TCL1A,0.6892366188559945
TCL1A,TCL1A,0.6305996909792435
TCL1A,TCL1A,0.6478248520841186
TCL1A,TCL1A,0.6445181219292002
TCL1A,TCL1A,0.6623585380716246
TCL1A,TCL1A,0.6066679070445504
TCL1A,TCL1A,0.6587358692984369
TCL1A,TCL1A,0.6854766529200367
TCL1A,TCL1A,0.6715421031825743
TCL1A,TCL1A,0.6240585637656675
TCL1A,TCL1A,0.6251654652578639
TCL1A,TCL1A,0.6204860359916199
TCL1A,TCL1A,0.6841622153041345
TCL1A,TCL1A,0.6907069574174762
TCL1A,TCL1A,0.6735687140826317
TCL1A,TCL1A,0.6296422395229698
TCL1A,TCL1A,0.6017970298205934
TCL1A,TCL1A,0.602558794685772
TCL1A,TCL1A,0.6519357639074883
TCL1A,TCL1A,0.6119875671913378
TCL1A,TCL1A,0.6380031617641145
TCL1A,TCL1A,0.665173685564317
TCL1A,TCL1A,0.6163468245373694
TCL1A,TCL1A,0.6265442667988477
TCL1A,TCL1A,0.6069230320210478
TCL1A,TCL1A,0.6622704729472597
TCL1A,TCL1A,0.6818051263538237
TCL1A,TCL1A,0.6252062934600482
TCL1A,TCL1A,0.6812390165420893
TCL1A,TCL1A,0.6528417482241994
TCL1A,TCL1A,0.6772615546621307
TCL1A,TCL1A,0.6702969647036572
TCL1A,TCL1A,0.6183163943642457
TCL1A,TCL1A,0.6546755150603573
TCL1A,TCL1A,0.6352053159132867
TCL1A,TCL1A,0.6195927944842603
TCL1A,TCL1A,0.6896038622662914
TCL1A,TCL1A,0.6924452780944423
TCL1A,TCL1A,0.605843681790079
TCL1A,TCL1A,0.6341560049428767
TCL1A,TCL1A,0.678548764598442
TCL1A,TCL1A,0.6474838278745797
TCL1A,TCL1A,0.6617302559622553
DDX5,DDX5,0.6099952117459803
DDX5,DDX5,0.6693452613181196
ATM,ATM,0.612023726530166
ATM,ATM,0.623154593023567
ATM,ATM,0.6057926319584247
ATM,ATM,0.6069347710554046
ATM,ATM,0.6322630833831725
ATM,ATM,0.6690847502546751
ATM,ATM,0.6056081077779005
ATM,ATM,0.6268795211390558
ATM,ATM,0.6448580560577231
ATM,ATM,0.6258086889130848
ATM,ATM,0.6175985710409769
ATM,ATM,0.6421168555053678
ATM,ATM,0.6159988707389944
ATM,ATM,0.627021461002917
ATM,ATM,0.6036839592295702
ATM,ATM,0.6360906078420534
ATM,ATM,0.6426402061691618
ATM,ATM,0.60308662058352
ATM,ATM,0.6195943245888342
ATM,ATM,0.6500270003883477
ATM,ATM,0.6205228635385677
ATM,ATM,0.6279122929085558
ATM,ATM,0.6411392836969738
ATM,ATM,0.6295347226050622
ATM,ATM,0.6476948524237017
ATM,ATM,0.628214553956548
ATM,ATM,0.6283641645257979
ATM,ATM,0.6350723850960494
ATM,ATM,0.6048301646760226
ATM,ATM,0.7042997751598662
ATM,ATM,0.6424522057045322
ATM,ATM,0.6177029267321552
ATM,ATM,0.6281780315833674
ATM,ATM,0.6232478959075409
ATM,ATM,0.6125584898890988
ATM,ATM,0.626866214946885
ATM,ATM,0.6119540251306548
ATM,ATM,0.6097610789844838
ATM,ATM,0.6130562779978366
ATM,ATM,0.6819530961315438
ATM,ATM,0.6491521403583862
ATM,ATM,0.6948551813413295
ATM,ATM,0.6498494026879038
ATM,ATM,0.6142884449200732
ATM,ATM,0.6813166806910022
ATM,ATM,0.6071363547375574
ATM,ATM,0.6440184456179607
ATM,ATM,0.6340123581136332
ATM,ATM,0.6198026870413905
ATM,ATM,0.619064208499374
ATM,ATM,0.6311533124961313
ATM,ATM,0.6125972518433221
ATM,ATM,0.6019452405854387
ATM,ATM,0.6028109464410608
ATM,ATM,0.6409051742746359
ATM,ATM,0.6334404426489789
ATM,ATM,0.6366253707135933
ATM,ATM,0.6068059439020438
ATM,ATM,0.6882448581213739
ATM,ATM,0.6094293829575187
ATM,ATM,0.6088014676316668
ATM,ATM,0.6204742115086354
ATM,ATM,0.6188655300368261
ATM,ATM,0.6536227285905946
ATM,ATM,0.6175319807716981
ATM,ATM,0.6507434240068848
ATM,ATM,0.6202374056145897
ATM,ATM,0.6599225768661534
ATM,ATM,0.639895161468418
ATM,ATM,0.6909925008648378
ATM,ATM,0.6129600359943623
ATM,ATM,0.6392964505607638
ATM,ATM,0.6794619902908708
ATM,ATM,0.6096343703041001
ATM,ATM,0.6179305652651732
ATM,ATM,0.6068393562753118
ATM,ATM,0.6025590346585393
ATM,ATM,0.6072277114664609
ATM,ATM,0.6361396721969571
ATM,ATM,0.6240277276082451
ATM,ATM,0.6005934437355543
ATM,ATM,0.6347735867628793
ATM,ATM,0.6546186527811376
ATM,ATM,0.6443343385940284
ATM,ATM,0.601625201726814
ATM,ATM,0.6708834232085
ATM,ATM,0.6019334678372221
ATM,ATM,0.6003126687513234
ATM,ATM,0.6675732198843349
ATM,ATM,0.6172165290474189
ATM,ATM,0.7046028369683409
ATM,ATM,0.632579313379161
ATM,ATM,0.644085266181585
ATM,ATM,0.7203106939059735
ATM,ATM,0.6498846287885335
ATM,ATM,0.6203077453468702
ATM,ATM,0.6194808826722429
ATM,ATM,0.6390431226535792
ATM,ATM,0.6012493243505299
ATM,ATM,0.6007419295744094
ATM,ATM,0.6362532155723865
ATM,ATM,0.6076321635630255
ATM,ATM,0.6803726772041738
ATM,ATM,0.6656321049754569
ATM,ATM,0.608760080741046
ATM,ATM,0.6974626337275437
ATM,ATM,0.6308784447970072
ATM,ATM,0.6871014862245066
ATM,ATM,0.7062131278432902
ATM,ATM,0.6326214488147871
ATM,ATM,0.610203057451265
ATM,ATM,0.6102153594175341
ATM,ATM,0.611292579581618
ATM,ATM,0.6503565053756301
ATM,ATM,0.620132582180573
ATM,ATM,0.6043997025683648
ATM,ATM,0.6146118350270587
ATM,ATM,0.6188890679695332
ATM,ATM,0.6270027648800222
ATM,ATM,0.6407864235193558
ATM,ATM,0.6793501484873655
ATM,ATM,0.6864072485492427
ATM,ATM,0.6162175494494069
ATM,ATM,0.6008586549095001
ATM,ATM,0.6021557878527735
ATM,ATM,0.6133507745317845
ATM,ATM,0.6353442125528932
ATM,ATM,0.6434562133947893
ATM,ATM,0.6282851144307195
ATM,ATM,0.6602776132495036
ATM,ATM,0.6425031977008819
ATM,ATM,0.6159785867775701
ATM,ATM,0.6587965513005726
ATM,ATM,0.6380405857130771
ATM,ATM,0.6706567564999308
ATM,ATM,0.6071500933845345
ATM,ATM,0.6375834935749644
ATM,ATM,0.6094291419425103
ATM,ATM,0.6655111113986077
ATM,ATM,0.6692713191831345
ATM,ATM,0.6012810544364682
ATM,ATM,0.6664485345040717
ATM,ATM,0.6253534693017622
ATM,ATM,0.6455836456773271
ATM,ATM,0.8429786044743987
ATM,ATM,0.7300458938682136
ATM,ATM,0.6291669743959891
ATM,ATM,0.6582581376753731
ATM,ATM,0.6277123550086245
ATM,ATM,0.6010067012264164
ATM,ATM,0.6454042273586069
ATM,ATM,0.6360247948051403
ATM,ATM,0.6114986529178951
ATM,ATM,0.6351145461394271
ATM,ATM,0.6118029860069991
ATM,ATM,0.6215014431161028
ATM,ATM,0.6098250783493999
ATM,ATM,0.8325333622640533
ATM,ATM,0.6292609527035047
ATM,ATM,0.7019442059908502
ATM,ATM,0.6480805499817359
ATM,ATM,0.6380593202798568
ATM,ATM,0.6415118952452554
ATM,ATM,0.6424715351810228
ATM,ATM,0.653041449744069
ATM,ATM,0.6092810827851883
ATM,ATM,0.6254536863659607
ATM,ATM,0.6315589651992223
ATM,ATM,0.6253454981180936
ATM,ATM,0.6128218118511911
ATM,ATM,0.6077419934621822
ATM,ATM,0.7484626272422732
ATM,ATM,0.601285103694833
ATM,ATM,0.6260207196862687
ATM,ATM,0.6282396924589162
ATM,ATM,0.624745763400624
ATM,ATM,0.6398394143367298
ATM,ATM,0.6500430776079779
ATM,ATM,0.6019805003566506
ATM,ATM,0.6347753597738909
ATM,ATM,0.6060563269074001
ATM,ATM,0.6472652363653969
ATM,ATM,0.6060719055138973
ATM,ATM,0.6114879448539579
ATM,ATM,0.6023825362942236
ATM,ATM,0.6448117022408429
ATM,ATM,0.6440739614466656
ATM,ATM,0.6362240180015666
ATM,ATM,0.6779861935363533
ATM,ATM,0.6606783092028989
ATM,ATM,0.6182616135404907
ATM,ATM,0.6368268258780386
ATM,ATM,0.6085496426803194
ATM,ATM,0.6469097354753608
ATM,ATM,0.623877820990438
ATM,ATM,0.6200982885392103
ATM,ATM,0.660886111190749
ATM,ATM,0.6085205481898014
ATM,ATM,0.6387364654666664
ATM,ATM,0.6240425848353817
ATM,ATM,0.6002110660190755
ATM,ATM,0.6002638846749719
ATM,ATM,0.6612674547675288
ATM,ATM,0.6080034589084929
ATM,ATM,0.6424741213771408
ATM,ATM,0.6414479099707947
ATM,ATM,0.6796466709695452
ATM,ATM,0.6230338254580483
ATM,ATM,0.6152887126646226
ATM,ATM,0.6358741509090259
ATM,ATM,0.6488395603494869
ATM,ATM,0.6424027443141717
ATM,ATM,0.6447631062535718
ATM,ATM,0.6001040843398248
ATM,ATM,0.6558236492152134
ATM,ATM,0.6348653157365296
ATM,ATM,0.6047511870605112
ATM,ATM,0.6101202195102704
ATM,ATM,0.638756032348934
ATM,ATM,0.6224133778891688
ATM,ATM,0.6886144708307308
ATM,ATM,0.6021208681612026
ATM,ATM,0.6482867575044635
ATM,ATM,0.6189956943054528
ATM,ATM,0.6113059179677887
ATM,ATM,0.6026072143540854
ATM,ATM,0.6673641131710958
ATM,ATM,0.6069994032055875
ATM,ATM,0.6651488972918878
ATM,ATM,0.668743391040266
ATM,ATM,0.6141180923019397
ATM,ATM,0.6356428067194649
ATM,ATM,0.6151454926294452
ATM,ATM,0.6027595453574358
ATM,ATM,0.6176438793468069
ATM,ATM,0.6826472948016398
ATM,ATM,0.6433004154877427
ATM,ATM,0.6204196902901488
ATM,ATM,0.6650161867373938
ATM,ATM,0.6038398532834905
ATM,ATM,0.6278573158277073
ATM,ATM,0.632523906907124
ATM,ATM,0.6018374410397526
ATM,ATM,0.6287303792175032
ATM,ATM,0.6310344740555283
ATM,ATM,0.6342940319761777
ATM,ATM,0.6248372519141426
ATM,ATM,0.6349849709712733
ATM,ATM,0.6790676958835363
ATM,ATM,0.6070427433357202
ATM,ATM,0.6276775218217365
ATM,ATM,0.6090861895879209
ATM,ATM,0.6333570068454115
ATM,ATM,0.6606846194591712
ATM,ATM,0.6111368338220708
ATM,ATM,0.6057030473279511
ATM,ATM,0.6710381552250526
ATM,ATM,0.6638344665733658
ATM,ATM,0.6047233321034302
ATM,ATM,0.616350649569265
ATM,ATM,0.6144948216759799
ZMYM2,ZMYM2,0.7138889697966313
ZMYM2,ZMYM2,0.6001042484792656
ZMYM2,ZMYM2,0.627077398762766
ZMYM2,ZMYM2,0.6171854349852052
ZMYM2,ZMYM2,0.6004502631325962
ZMYM2,ZMYM2,0.6868987561628132
ZMYM2,ZMYM2,0.6247548376068185
ZMYM2,ZMYM2,0.6012784065242605
ZMYM2,ZMYM2,0.7052134943100546
ZMYM2,ZMYM2,0.6182372325267785
ZMYM2,ZMYM2,0.6306573990266844
LMNA,LMNA,0.6134218257147219
LMNA,LMNA,0.6027385709425725
LMNA,LMNA,0.6074358247749837
LMNA,LMNA,0.626511486096857
LMNA,LMNA,0.6265702682213651
LMNA,LMNA,0.6763904457915932
LMNA,LMNA,0.6345524810261854
LMNA,LMNA,0.6083086651159303
LMNA,LMNA,0.6011051986406251
LMNA,LMNA,0.6063878017789578
LMNA,LMNA,0.601669805885275
LMNA,LMNA,0.6123886255000026
LMNA,LMNA,0.6228349558846881
LMNA,LMNA,0.6209063296823776
LMNA,LMNA,0.6102974879387466
LMNA,LMNA,0.6492978526384054
LMNA,LMNA,0.6602595739737201
LMNA,LMNA,0.6006222195325763
RMI2,RMI2,0.703298317889202
RMI2,RMI2,0.71005553986812
RMI2,RMI2,0.7633774592105813
RMI2,RMI2,0.6826714388318229
RMI2,RMI2,0.7860468735792201
RMI2,RMI2,0.7346357491406035
RMI2,RMI2,0.6136575497604344
RMI2,RMI2,0.7662820282145987
RMI2,RMI2,0.7091992475906218
RMI2,RMI2,0.7392068685588083
RMI2,RMI2,0.7007471491397621
RMI2,RMI2,0.8014897367702466
RMI2,RMI2,0.7624107945100089
RMI2,RMI2,0.7298790106118035
RMI2,RMI2,0.6321461865289517
RMI2,RMI2,0.7029743438331139
RMI2,RMI2,0.7767743509176397
RMI2,RMI2,0.6750462976791781
RMI2,RMI2,0.6039361362029182
RMI2,RMI2,0.6304050965927883
RMI2,RMI2,0.6902117986145718
RMI2,RMI2,0.751934514460788
RMI2,RMI2,0.6877274465069685
RMI2,RMI2,0.7202105714933633
RMI2,RMI2,0.6833899050276998
RMI2,RMI2,0.7673501397636927
RMI2,RMI2,0.6998622663340799
RMI2,RMI2,0.7675775216251793
RMI2,RMI2,0.7421471783756923
RMI2,RMI2,0.6807401924618345
RMI2,RMI2,0.6968987651643844
RMI2,RMI2,0.6784807867986802
RMI2,RMI2,0.6464448043777923
RMI2,RMI2,0.7446281016526516
RMI2,RMI2,0.6896882168543086
RMI2,RMI2,0.7196387002347042
RMI2,RMI2,0.7120247801627368
RMI2,RMI2,0.6031848153191545
RMI2,RMI2,0.7059538032053868
RMI2,RMI2,0.7016922211540375
RMI2,RMI2,0.6630725908721792
RMI2,RMI2,0.7456139849479227
RMI2,RMI2,0.7491043060393671
RMI2,RMI2,0.6290753734694005
RMI2,RMI2,0.6474628370338287
RMI2,RMI2,0.6807864610373682
RMI2,RMI2,0.6680151959698183
RMI2,RMI2,0.6079262774942759
RMI2,RMI2,0.7814854337828286
RMI2,RMI2,0.7874801331404967
RMI2,RMI2,0.6085327534260261
RMI2,RMI2,0.7509841144664574
RMI2,RMI2,0.6155069711178376
RMI2,RMI2,0.6609042162324015
RMI2,RMI2,0.7343496416248381
RMI2,RMI2,0.6872573600960126
RMI2,RMI2,0.6621890847982937
RMI2,RMI2,0.6393714523253808
RMI2,RMI2,0.7581567966663529
RMI2,RMI2,0.7565798829255875
RMI2,RMI2,0.7246229353413315
RMI2,RMI2,0.6330997569716179
RMI2,RMI2,0.7621176984043507
RMI2,RMI2,0.6908817701890927
RMI2,RMI2,0.6077276249776526
RMI2,RMI2,0.6369903854309749
RMI2,RMI2,0.7683027811986748
RMI2,RMI2,0.6261619535224987
RMI2,RMI2,0.7043930413132494
RMI2,RMI2,0.6935986295905313
RMI2,RMI2,0.7146132644253381
RMI2,RMI2,0.6981549842625301
RMI2,RMI2,0.6588242934883384
RMI2,RMI2,0.6756197505275775
RMI2,RMI2,0.7405197437614787
RMI2,RMI2,0.6954076086827459
RMI2,RMI2,0.6001213053448228
RMI2,RMI2,0.7153847637381335
RMI2,RMI2,0.6369883801751399
RMI2,RMI2,0.6656340131707329
RMI2,RMI2,0.6116563374650148
RMI2,RMI2,0.7239400540567147
RMI2,RMI2,0.7334404787906861
RMI2,RMI2,0.6487354042012456
RMI2,RMI2,0.6915063297599267
RMI2,RMI2,0.7579374670132776
RMI2,RMI2,0.7191887107539762
RMI2,RMI2,0.7163413565948312
RMI2,RMI2,0.6776923001983833
RMI2,RMI2,0.7566300920371734
RMI2,RMI2,0.7354919726935558
RMI2,RMI2,0.6794265063310283
RMI2,RMI2,0.7353656304904704
RMI2,RMI2,0.6271744167484864
RMI2,RMI2,0.6073305081551256
RMI2,RMI2,0.6694810565298785
RMI2,RMI2,0.6880156697482814
RMI2,RMI2,0.6256646731674117
RMI2,RMI2,0.7248447361662772
RMI2,RMI2,0.60035944808773
RMI2,RMI2,0.7029277743043744
RMI2,RMI2,0.6173636600120485
RMI2,RMI2,0.7407256442830121
RMI2,RMI2,0.7647893056546969
RMI2,RMI2,0.7192446299275298
RMI2,RMI2,0.6755360330627491
RMI2,RMI2,0.6625396365325661
RMI2,RMI2,0.7554104078228651
RMI2,RMI2,0.6238148239556635
RMI2,RMI2,0.7089073378756817
RMI2,RMI2,0.6338098187544452
RMI2,RMI2,0.6402825832829206
RMI2,RMI2,0.7670130176756293
RMI2,RMI2,0.6498346593489641
RMI2,RMI2,0.7948433394502881
RMI2,RMI2,0.6186308015515274
RMI2,RMI2,0.7461661795169678
RMI2,RMI2,0.7202917598446238
RMI2,RMI2,0.6444789413059702
RMI2,RMI2,0.7477957536752698
RMI2,RMI2,0.6719539677740857
RMI2,RMI2,0.6019125530210501
RMI2,RMI2,0.7199151995547948
RMI2,RMI2,0.7154176050130091
RMI2,RMI2,0.7497686702891891
RMI2,RMI2,0.6408791169860149
RMI2,RMI2,0.7996281859035933
RMI2,RMI2,0.7194488445898192
RMI2,RMI2,0.7595968130600078
RMI2,RMI2,0.6306989517377684
RMI2,RMI2,0.6153358231615698
RMI2,RMI2,0.7560753284325342
RMI2,RMI2,0.7144948161300845
RMI2,RMI2,0.6535243411620287
RMI2,RMI2,0.6250474084227984
RMI2,RMI2,0.7730647445012714
RMI2,RMI2,0.7661279580792691
RMI2,RMI2,0.759481801708889
RMI2,RMI2,0.6635101633439109
RMI2,RMI2,0.7236361140600456
RMI2,RMI2,0.7134262396741725
RMI2,RMI2,0.6407654299381551
RMI2,RMI2,0.7540157754083131
RMI2,RMI2,0.6387415435218161
RMI2,RMI2,0.7412525082446688
RMI2,RMI2,0.6913787062524266
RMI2,RMI2,0.6672718793101019
RMI2,RMI2,0.6050625321998767
RMI2,RMI2,0.6378973973720664
RMI2,RMI2,0.6720342353910911
RMI2,RMI2,0.7404830241532981
RMI2,RMI2,0.7649781867097281
RMI2,RMI2,0.6888122429501646
RMI2,RMI2,0.7120262793543843
RMI2,RMI2,0.7421947459674025
RMI2,RMI2,0.7126777352961754
RMI2,RMI2,0.651719438847944
RMI2,RMI2,0.7559578158485246
RMI2,RMI2,0.7358394140128102
RMI2,RMI2,0.6251778833141416
RMI2,RMI2,0.6027219551489317
RMI2,RMI2,0.6154841902437956
RMI2,RMI2,0.7420646984812855
RMI2,RMI2,0.7288485002726318
RMI2,RMI2,0.7252368870192346
RMI2,RMI2,0.6082673229212758
RMI2,RMI2,0.6264602035105226
RMI2,RMI2,0.7359502300040676
RMI2,RMI2,0.7075168195694749
RMI2,RMI2,0.6282948075342696
RMI2,RMI2,0.7549010327784813
RMI2,RMI2,0.7622892150184646
RMI2,RMI2,0.6868387679026734
RMI2,RMI2,0.6929972856243245
RMI2,RMI2,0.6791616627899981
RMI2,RMI2,0.6834558538534559
RMI2,RMI2,0.7112748593807096
RMI2,RMI2,0.8101893833831896
RMI2,RMI2,0.6300005473304566
RMI2,RMI2,0.7332248913478405
RMI2,RMI2,0.6862483166408374
RMI2,RMI2,0.6260073655260063
RMI2,RMI2,0.6248590566856066
EED,EED,0.6243182533111444
CDK6,CDK6,0.6862773377259755
CDK6,CDK6,0.6101977095747211
CDK6,CDK6,0.6600298644565129
CDK6,CDK6,0.6189529141865591
CDK6,CDK6,0.6350537600495606
CDK6,CDK6,0.6021155262109691
CDK6,CDK6,0.6603320120518205
CDK6,CDK6,0.6980665118818035
CDK6,CDK6,0.6105044619944122
CDK6,CDK6,0.6299581872452218
CDK6,CDK6,0.6378689350793183
CDK6,CDK6,0.6121602262853538
CDK6,CDK6,0.6057304243110929
CDK6,CDK6,0.620182077071963
CDK6,CDK6,0.6164489008906391
CDK6,CDK6,0.6166554075146625
CDK6,CDK6,0.6609446469137259
CDK6,CDK6,0.6163646386225222
FAS,FAS,0.6306977761087754
FAS,FAS,0.6207346047984987
FAS,FAS,0.6166363224758736
FAS,FAS,0.6218482642598522
FAS,FAS,0.6262654910692587
FAS,FAS,0.6487582517567
FAS,FAS,0.6202175822376453
FAS,FAS,0.6203411352267725
FAS,FAS,0.6980636230595738
FAS,FAS,0.6421171610264343
FAS,FAS,0.6068900052372456
FAS,FAS,0.6324004693142651
FAS,FAS,0.6031228335698486
FAS,FAS,0.6069469162051524
FAS,FAS,0.6240343904187244
FAS,FAS,0.622261256630249
FAS,FAS,0.6734792208916099
FAS,FAS,0.6756035403825604
FAS,FAS,0.6098413114897204
FAS,FAS,0.6079526636647087
FAS,FAS,0.6542507695799045
FAS,FAS,0.6054422063173757
FAS,FAS,0.6138694308580759
FAS,FAS,0.6029051897347797
FAS,FAS,0.6065894159440689
FAS,FAS,0.6301815254291067
FAS,FAS,0.6276133336293238
FAS,FAS,0.6056534747000489
FAS,FAS,0.6240182549789687
FAS,FAS,0.6367057748974871
FAS,FAS,0.634085461890269
FAS,FAS,0.6290801078270944
FAS,FAS,0.6738878683764383
FAS,FAS,0.6901936452479769
FAS,FAS,0.6308083065617006
FAS,FAS,0.6067051111566881
FAS,FAS,0.6278333968959364
FAS,FAS,0.6427113488072471
FAS,FAS,0.7099343262810492
FAS,FAS,0.655975438070616
FAS,FAS,0.6361889022741908
FAS,FAS,0.6108922327302617
FAS,FAS,0.6082891841419397
GOPC,GOPC,0.6364406497310228
GOPC,GOPC,0.6335597292095214
GOPC,GOPC,0.6016592449870286
GOPC,GOPC,0.61902825492207
GOPC,GOPC,0.6179245451405506
GOPC,GOPC,0.6549992897265967
GOPC,GOPC,0.7106895396488233
GOPC,GOPC,0.616913728224853
PAFAH1B2,PAFAH1B2,0.6445604809559731
PAFAH1B2,PAFAH1B2,0.6063474248288777
PAFAH1B2,PAFAH1B2,0.6276170653853475
PAFAH1B2,PAFAH1B2,0.6780081727249728
PAFAH1B2,PAFAH1B2,0.6514684194558381
PAFAH1B2,PAFAH1B2,0.6073849742968513
PAFAH1B2,PAFAH1B2,0.6126425997685847
SALL4,SALL4,0.6427046059908351
SALL4,SALL4,0.665917716260931
SALL4,SALL4,0.6591621666654989
SALL4,SALL4,0.6030306320077263
SALL4,SALL4,0.6126983244570822
SALL4,SALL4,0.6007354787172321
SALL4,SALL4,0.6071555585384647
SALL4,SALL4,0.6220661590068389
SALL4,SALL4,0.6011816070591272
SALL4,SALL4,0.6114182711282615
SALL4,SALL4,0.6674924618527134
SALL4,SALL4,0.6052950608027795
SALL4,SALL4,0.6617644525871373
SF3B1,SF3B1,0.6037731605897104
SF3B1,SF3B1,0.6178120240328042
SF3B1,SF3B1,0.6924454513151753
SF3B1,SF3B1,0.7271104471751121
SF3B1,SF3B1,0.6141018404484122
SF3B1,SF3B1,0.6120214475715731
SF3B1,SF3B1,0.6013615112992923
SF3B1,SF3B1,0.6141033293281603
SF3B1,SF3B1,0.6228788342016991
SF3B1,SF3B1,0.6204918585081379
SF3B1,SF3B1,0.6205330654462897
SF3B1,SF3B1,0.6471349660215745
SF3B1,SF3B1,0.6044893310532123
SF3B1,SF3B1,0.6029514275414307
SF3B1,SF3B1,0.6014183521243343
SF3B1,SF3B1,0.6264669484573105
SF3B1,SF3B1,0.6237811813254177
SF3B1,SF3B1,0.6206342934586646
SF3B1,SF3B1,0.637814252082356
SF3B1,SF3B1,0.6099494095714821
SF3B1,SF3B1,0.6071662031908548
SF3B1,SF3B1,0.6439556996451932
SF3B1,SF3B1,0.6336957231262146
SF3B1,SF3B1,0.6141482294095166
SF3B1,SF3B1,0.6501363003876571
SF3B1,SF3B1,0.6265253345492688
SF3B1,SF3B1,0.6266841036767465
SF3B1,SF3B1,0.6250743187084146
SF3B1,SF3B1,0.6016456502877578
SF3B1,SF3B1,0.6051934953234457
SF3B1,SF3B1,0.6334980712970991
SF3B1,SF3B1,0.6009442173235013
SF3B1,SF3B1,0.6091990428009862
SF3B1,SF3B1,0.6586845979139031
SF3B1,SF3B1,0.6857318285302297
SF3B1,SF3B1,0.6480484671537635
SF3B1,SF3B1,0.669451538780732
SF3B1,SF3B1,0.6666359318195304
SF3B1,SF3B1,0.6446980502031738
SF3B1,SF3B1,0.6040144453976523
SF3B1,SF3B1,0.6623088010373452
SF3B1,SF3B1,0.6333148027201917
SF3B1,SF3B1,0.6765250585176459
SF3B1,SF3B1,0.6420476232243535
SF3B1,SF3B1,0.6173768110951038
SF3B1,SF3B1,0.6038830377124829
SF3B1,SF3B1,0.6022772881019521
SF3B1,SF3B1,0.6167979260684534
SF3B1,SF3B1,0.6047402332664545
SF3B1,SF3B1,0.6041673425542671
SF3B1,SF3B1,0.6015534101170923
SF3B1,SF3B1,0.6332525290634115
SF3B1,SF3B1,0.6102047336058243
SF3B1,SF3B1,0.6113251588891553
SF3B1,SF3B1,0.6218180753143531
SF3B1,SF3B1,0.6171738712680161
SF3B1,SF3B1,0.6026862834081785
SF3B1,SF3B1,0.6323911471253716
SF3B1,SF3B1,0.61478601740786
SF3B1,SF3B1,0.6000851470011512
SF3B1,SF3B1,0.6408141927243985
SF3B1,SF3B1,0.6339696006235438
SF3B1,SF3B1,0.6197022875769671
SF3B1,SF3B1,0.6117557082499143
SF3B1,SF3B1,0.6215554648901201
SF3B1,SF3B1,0.6101294769687141
SF3B1,SF3B1,0.6375281959621588
SF3B1,SF3B1,0.627023015203196
USP44,USP44,0.6685156773108525
USP44,USP44,0.6346630034039064
USP44,USP44,0.6185854667053862
USP44,USP44,0.6429145889996533
USP44,USP44,0.6198011160848462
USP44,USP44,0.6327229024740548
